City,Edition,Sport,Discipline,Athlete,Gender,Event,Medal
Stockholm,1912,Tug of War,Tug of War,"SEWELL, John",Men,tug of war,Silver
Stockholm,1912,Tug of War,Tug of War,"SHEPHERD, James",Men,tug of war,Silver
Stockholm,1912,Wrestling,Wrestling Gre-R,"LASANEN, Otto",Men,- 60kg (featherweight),Bronze
Stockholm,1912,Wrestling,Wrestling Gre-R,"KOSKELO, Kaarlo",Men,- 60kg (featherweight),Gold
Stockholm,1912,Wrestling,Wrestling Gre-R,"GERSTÄCKER, Georg",Men,- 60kg (featherweight),Silver
Stockholm,1912,Wrestling,Wrestling Gre-R,"JENSEN, Sören Marius",Men,+ 82.5kg (super heavyweight),Bronze
Stockholm,1912,Wrestling,Wrestling Gre-R,"SAARELA, Urjö Erik Mikael",Men,+ 82.5kg (super heavyweight),Gold
Stockholm,1912,Wrestling,Wrestling Gre-R,"OLIN, Johan Fredrik",Men,+ 82.5kg (super heavyweight),Silver
Stockholm,1912,Wrestling,Wrestling Gre-R,"MATIASSON, Edvin",Men,60 - 67.5kg (lightweight),Bronze
Stockholm,1912,Wrestling,Wrestling Gre-R,"VÄRE, Eemil Ernesti",Men,60 - 67.5kg (lightweight),Gold
Stockholm,1912,Wrestling,Wrestling Gre-R,"MALMSTRÖM, Gustaf H.",Men,60 - 67.5kg (lightweight),Silver
Stockholm,1912,Wrestling,Wrestling Gre-R,"ASIKAINEN, Alfred",Men,67.5 - 75kg (middleweight),Bronze
Stockholm,1912,Wrestling,Wrestling Gre-R,"JOHANSSON, Claes",Men,67.5 - 75kg (middleweight),Gold
Stockholm,1912,Wrestling,Wrestling Gre-R,"KLEIN, Martin",Men,67.5 - 75kg (middleweight),Silver
Stockholm,1912,Wrestling,Wrestling Gre-R,"VARGA, Béla",Men,75 - 82.5kg (light-heavyweight),Bronze
Stockholm,1912,Wrestling,Wrestling Gre-R,"AHLGREN, Anders",Men,75 - 82.5kg (light-heavyweight),Silver
Stockholm,1912,Wrestling,Wrestling Gre-R,"BÖHLING, Ivar Theodor",Men,75 - 82.5kg (light-heavyweight),Silver
Antwerp,1920,Aquatics,Diving,"PRIESTE, Harry",Men,10m platform,Bronze
Antwerp,1920,Aquatics,Diving,"PINKSTON, Clarence",Men,10m platform,Gold
Antwerp,1920,Aquatics,Diving,"ADLERZ, Erik",Men,10m platform,Silver
Antwerp,1920,Aquatics,Diving,"OLLIVIER, Eva",Women,10m platform,Bronze
Antwerp,1920,Aquatics,Diving,"FRYLAND CLAUSEN, Stefani",Women,10m platform,Gold
Antwerp,1920,Aquatics,Diving,"ARMSTRONG, Beatrix Eileen",Women,10m platform,Silver
Antwerp,1920,Aquatics,Diving,"BALBACH, Louis James",Men,3m springboard,Bronze
Antwerp,1920,Aquatics,Diving,"KUEHN, Louis",Men,3m springboard,Gold
Antwerp,1920,Aquatics,Diving,"PINKSTON, Clarence",Men,3m springboard,Silver
Antwerp,1920,Aquatics,Diving,"PAYNE, Thelma",Women,3m springboard,Bronze
Antwerp,1920,Aquatics,Diving,"RIGGIN, Aileen",Women,3m springboard,Gold
Antwerp,1920,Aquatics,Diving,"WAINWRIGHT, Helen",Women,3m springboard,Silver
Antwerp,1920,Aquatics,Diving,"JANSSON, John",Men,plain high diving,Bronze
Antwerp,1920,Aquatics,Diving,"WALLMAN, Arvid",Men,plain high diving,Gold
Antwerp,1920,Aquatics,Diving,"SKOGLUND, Nils",Men,plain high diving,Silver
Antwerp,1920,Aquatics,Swimming,"BLITZ, Gerard",Men,100m backstroke,Bronze
Antwerp,1920,Aquatics,Swimming,"KEALOHA, Warren Paoa",Men,100m backstroke,Gold
Antwerp,1920,Aquatics,Swimming,"KEGERIS, Raymond",Men,100m backstroke,Silver
Antwerp,1920,Aquatics,Swimming,"HARRIS, William",Men,100m freestyle,Bronze
Antwerp,1920,Aquatics,Swimming,"KAHANAMOKU, Duke Paoa",Men,100m freestyle,Gold
Antwerp,1920,Aquatics,Swimming,"KEALOHA, Pua Kela",Men,100m freestyle,Silver
Antwerp,1920,Aquatics,Swimming,"SCHROTH, Frances",Women,100m freestyle,Bronze
Antwerp,1920,Aquatics,Swimming,"BLEIBTREY, Ethelda",Women,100m freestyle,Gold
Antwerp,1920,Aquatics,Swimming,"GUEST, Irene",Women,100m freestyle,Silver
Antwerp,1920,Aquatics,Swimming,"BEAUREPAIRE, Frank E.",Men,1500m freestyle,Bronze
Antwerp,1920,Aquatics,Swimming,"ROSS, Norman",Men,1500m freestyle,Gold
Antwerp,1920,Aquatics,Swimming,"VERNOT, George",Men,1500m freestyle,Silver
Antwerp,1920,Aquatics,Swimming,"AALTONEN, Arvo Ossian",Men,200m breaststroke,Bronze
Antwerp,1920,Aquatics,Swimming,"MALMROT, Hakan",Men,200m breaststroke,Gold
Antwerp,1920,Aquatics,Swimming,"HENNING, Tor",Men,200m breaststroke,Silver
Antwerp,1920,Aquatics,Swimming,"AALTONEN, Arvo Ossian",Men,400m breaststroke,Bronze
Antwerp,1920,Aquatics,Swimming,"MALMROT, Hakan",Men,400m breaststroke,Gold
Antwerp,1920,Aquatics,Swimming,"HENNING, Tor",Men,400m breaststroke,Silver
Antwerp,1920,Aquatics,Swimming,"VERNOT, George",Men,400m freestyle,Bronze
Antwerp,1920,Aquatics,Swimming,"ROSS, Norman",Men,400m freestyle,Gold
Antwerp,1920,Aquatics,Swimming,"LANGER, Ludy",Men,400m freestyle,Silver
Antwerp,1920,Aquatics,Swimming,"SCHROTH, Frances",Women,400m freestyle,Bronze
Antwerp,1920,Aquatics,Swimming,"BLEIBTREY, Ethelda",Women,400m freestyle,Gold
Antwerp,1920,Aquatics,Swimming,"WOODBRIDGE, Margaret",Women,400m freestyle,Silver
Antwerp,1920,Aquatics,Swimming,"BERG, Aina",Women,4x100m freestyle relay,Bronze
Antwerp,1920,Aquatics,Swimming,"GYLLING, Jane",Women,4x100m freestyle relay,Bronze
Antwerp,1920,Aquatics,Swimming,"MACHNOW, Emy",Women,4x100m freestyle relay,Bronze
Antwerp,1920,Aquatics,Swimming,"NILSSON, Karin",Women,4x100m freestyle relay,Bronze
Antwerp,1920,Aquatics,Swimming,"BLEIBTREY, Ethelda",Women,4x100m freestyle relay,Gold
Antwerp,1920,Aquatics,Swimming,"GUEST, Irene",Women,4x100m freestyle relay,Gold
Antwerp,1920,Aquatics,Swimming,"SCHROTH, Frances",Women,4x100m freestyle relay,Gold
Antwerp,1920,Aquatics,Swimming,"WOODBRIDGE, Margaret",Women,4x100m freestyle relay,Gold
Antwerp,1920,Aquatics,Swimming,"JAMES, Hilda",Women,4x100m freestyle relay,Silver
Antwerp,1920,Aquatics,Swimming,"JEANS, Constance Mabel",Women,4x100m freestyle relay,Silver
Antwerp,1920,Aquatics,Swimming,"MAC KENZIE, Grace",Women,4x100m freestyle relay,Silver
Antwerp,1920,Aquatics,Swimming,"RADCLIFFE, Charlotte",Women,4x100m freestyle relay,Silver
Antwerp,1920,Aquatics,Swimming,"ANNISON, Harold Edward",Men,4x200m freestyle relay,Bronze
Antwerp,1920,Aquatics,Swimming,"PETER, Edward Percival",Men,4x200m freestyle relay,Bronze
Antwerp,1920,Aquatics,Swimming,"SAVAGE, Leslie",Men,4x200m freestyle relay,Bronze
Antwerp,1920,Aquatics,Swimming,"TAYLOR, Henry",Men,4x200m freestyle relay,Bronze
Antwerp,1920,Aquatics,Swimming,"KAHANAMOKU, Duke Paoa",Men,4x200m freestyle relay,Gold
Antwerp,1920,Aquatics,Swimming,"KEALOHA, Pua Kela",Men,4x200m freestyle relay,Gold
Antwerp,1920,Aquatics,Swimming,"MCGILLIVRAY, Perry",Men,4x200m freestyle relay,Gold
Antwerp,1920,Aquatics,Swimming,"ROSS, Norman",Men,4x200m freestyle relay,Gold
Antwerp,1920,Aquatics,Swimming,"BEAUREPAIRE, Frank E.",Men,4x200m freestyle relay,Silver
Antwerp,1920,Aquatics,Swimming,"HAY, Henry",Men,4x200m freestyle relay,Silver
Antwerp,1920,Aquatics,Swimming,"HERALD, William",Men,4x200m freestyle relay,Silver
Antwerp,1920,Aquatics,Swimming,"STEDMAN, Ivan",Men,4x200m freestyle relay,Silver
Antwerp,1920,Aquatics,Water polo,"ANDERSSON, Erik",Men,water polo,Bronze
Antwerp,1920,Aquatics,Water polo,"ANDERSSON, Robert T.",Men,water polo,Bronze
Antwerp,1920,Aquatics,Water polo,"ANDERSSON, Vilhelm",Men,water polo,Bronze
Antwerp,1920,Aquatics,Water polo,"BACKLUND, Nils",Men,water polo,Bronze
Antwerp,1920,Aquatics,Water polo,"BERGQVIST, Erik",Men,water polo,Bronze
Antwerp,1920,Aquatics,Water polo,"GUMPEL, Max",Men,water polo,Bronze
Antwerp,1920,Aquatics,Water polo,"HANSSON, Pontus",Men,water polo,Bronze
Antwerp,1920,Aquatics,Water polo,"JULIN, Harald S.A.",Men,water polo,Bronze
Antwerp,1920,Aquatics,Water polo,"NAUMANN, Theodor",Men,water polo,Bronze
Antwerp,1920,Aquatics,Water polo,"BUGBEE, Charles",Men,water polo,Gold
Antwerp,1920,Aquatics,Water polo,"DEAN, William Henry",Men,water polo,Gold
Antwerp,1920,Aquatics,Water polo,"JONES, Christopher",Men,water polo,Gold
Antwerp,1920,Aquatics,Water polo,"PEACOCK, William",Men,water polo,Gold
Antwerp,1920,Aquatics,Water polo,"PURCELL, Noel M.",Men,water polo,Gold
Antwerp,1920,Aquatics,Water polo,"RADMILOVIC, Paul",Men,water polo,Gold
Antwerp,1920,Aquatics,Water polo,"SMITH, Charles Sydney",Men,water polo,Gold
Antwerp,1920,Aquatics,Water polo,"BAUWENS, René",Men,water polo,Silver
Antwerp,1920,Aquatics,Water polo,"BLITZ, Gerard",Men,water polo,Silver
Antwerp,1920,Aquatics,Water polo,"BLITZ, Maurice",Men,water polo,Silver
Antwerp,1920,Aquatics,Water polo,"DEWIN, Pierre",Men,water polo,Silver
Antwerp,1920,Aquatics,Water polo,"DURANT, Albert",Men,water polo,Silver
Antwerp,1920,Aquatics,Water polo,"GAILLY, Paul",Men,water polo,Silver
Antwerp,1920,Aquatics,Water polo,"NIJS, Pierre",Men,water polo,Silver
Antwerp,1920,Aquatics,Water polo,"PLETINCX, Joseph",Men,water polo,Silver
Antwerp,1920,Archery,Archery,"FLAMAND, Firmin",Men,fixed bird target large birds,Bronze
Antwerp,1920,Archery,Archery,"CLOETENS, Edmond",Men,fixed bird target large birds,Gold
Antwerp,1920,Archery,Archery,"VAN DE PERCK, Louis",Men,fixed bird target large birds,Silver
Antwerp,1920,Archery,Archery,"CLOETENS, Edmond",Men,fixed bird target large birds teams,Gold
Antwerp,1920,Archery,Archery,"FLAMAND, Firmin",Men,fixed bird target large birds teams,Gold
Antwerp,1920,Archery,Archery,"HERMANS, Joseph",Men,fixed bird target large birds teams,Gold
Antwerp,1920,Archery,Archery,"VAN DE PERCK, Louis",Men,fixed bird target large birds teams,Gold
Antwerp,1920,Archery,Archery,"VAN DE VERRE, Auguste",Men,fixed bird target large birds teams,Gold
Antwerp,1920,Archery,Archery,"VAN MOER, Edmond",Men,fixed bird target large birds teams,Gold
Antwerp,1920,Archery,Archery,"CLOETENS, Edmond",Men,"fixed bird target small bird, teams",Gold
Antwerp,1920,Archery,Archery,"FLAMAND, Firmin",Men,"fixed bird target small bird, teams",Gold
Antwerp,1920,Archery,Archery,"HERMANS, Joseph",Men,"fixed bird target small bird, teams",Gold
Antwerp,1920,Archery,Archery,"VAN DE PERCK, Louis",Men,"fixed bird target small bird, teams",Gold
Antwerp,1920,Archery,Archery,"VAN DE VERRE, Auguste",Men,"fixed bird target small bird, teams",Gold
Antwerp,1920,Archery,Archery,"VAN MOER, Edmond",Men,"fixed bird target small bird, teams",Gold
Antwerp,1920,Archery,Archery,"HERMANS, Joseph",Men,fixed bird target small birds,Bronze
Antwerp,1920,Archery,Archery,"VAN MOER, Edmond",Men,fixed bird target small birds,Gold
Antwerp,1920,Archery,Archery,"VAN DE PERCK, Louis",Men,fixed bird target small birds,Silver
Antwerp,1920,Archery,Archery,"BRULE, Julien Louis",Men,moving bird target 28m teams,Bronze
Antwerp,1920,Archery,Archery,"EPIN, Léon",Men,moving bird target 28m teams,Bronze
Antwerp,1920,Archery,Archery,"FAUVEL, Pascal",Men,moving bird target 28m teams,Bronze
Antwerp,1920,Archery,Archery,"GRISOT, EugÃ¨ne G.",Men,moving bird target 28m teams,Bronze
Antwerp,1920,Archery,Archery,"LEROY, Paul",Men,moving bird target 28m teams,Bronze
Antwerp,1920,Archery,Archery,"MABELLON, Artur",Men,moving bird target 28m teams,Bronze
Antwerp,1920,Archery,Archery,"QUENTIN, Léonce Gaston",Men,moving bird target 28m teams,Bronze
Antwerp,1920,Archery,Archery,"RICHEZ, Eugène",Men,moving bird target 28m teams,Bronze
Antwerp,1920,Archery,Archery,"DE BROUWER, Petrus Godefridus",Men,moving bird target 28m teams,Gold
Antwerp,1920,Archery,Archery,"PACKBIERS, Jan Joseph",Men,moving bird target 28m teams,Gold
Antwerp,1920,Archery,Archery,"THEEUWES, Adrianus Cornelis",Men,moving bird target 28m teams,Gold
Antwerp,1920,Archery,Archery,"VAN BUSSELL, Hendrikus",Men,moving bird target 28m teams,Gold
Antwerp,1920,Archery,Archery,"VAN GASTEL, Johannes Jacobus",Men,moving bird target 28m teams,Gold
Antwerp,1920,Archery,Archery,"VAN GESTEL, Jan-Babtiest-Jozef",Men,moving bird target 28m teams,Gold
Antwerp,1920,Archery,Archery,"VAN MERRIENBOER, Adrianus",Men,moving bird target 28m teams,Gold
Antwerp,1920,Archery,Archery,"WILLEMS, Theodorus B.",Men,moving bird target 28m teams,Gold
Antwerp,1920,Archery,Archery,"ALLAERT, Alphonse",Men,moving bird target 28m teams,Silver
Antwerp,1920,Archery,Archery,"DE KNIBBER, Edmond",Men,moving bird target 28m teams,Silver
Antwerp,1920,Archery,Archery,"DE MAYER, Jérome",Men,moving bird target 28m teams,Silver
Antwerp,1920,Archery,Archery,"DELCON, Louis",Men,moving bird target 28m teams,Silver
Antwerp,1920,Archery,Archery,"FIERENS, Louis",Men,moving bird target 28m teams,Silver
Antwerp,1920,Archery,Archery,"VAN BEECK, Louis",Men,moving bird target 28m teams,Silver
Antwerp,1920,Archery,Archery,"VAN INNIS, Hubert",Men,moving bird target 28m teams,Silver
Antwerp,1920,Archery,Archery,"VAN THIELT, Pierre",Men,moving bird target 28m teams,Silver
Antwerp,1920,Archery,Archery,"ALLAERT, Alphonse",Men,moving bird target 33m teams,Gold
Antwerp,1920,Archery,Archery,"DE KNIBBER, Edmond",Men,moving bird target 33m teams,Gold
Antwerp,1920,Archery,Archery,"DE MAYER, Jérome",Men,moving bird target 33m teams,Gold
Antwerp,1920,Archery,Archery,"DELCON, Louis",Men,moving bird target 33m teams,Gold
Antwerp,1920,Archery,Archery,"FIERENS, Louis",Men,moving bird target 33m teams,Gold
Antwerp,1920,Archery,Archery,"VAN BEECK, Louis",Men,moving bird target 33m teams,Gold
Antwerp,1920,Archery,Archery,"VAN INNIS, Hubert",Men,moving bird target 33m teams,Gold
Antwerp,1920,Archery,Archery,"VAN THIELT, Pierre",Men,moving bird target 33m teams,Gold
Antwerp,1920,Archery,Archery,"BRULE, Julien Louis",Men,moving bird target 33m teams,Silver
Antwerp,1920,Archery,Archery,"EPIN, Léon",Men,moving bird target 33m teams,Silver
Antwerp,1920,Archery,Archery,"FAUVEL, Pascal",Men,moving bird target 33m teams,Silver
Antwerp,1920,Archery,Archery,"GRISOT, EugÃ¨ne G.",Men,moving bird target 33m teams,Silver
Antwerp,1920,Archery,Archery,"LEROY, Paul",Men,moving bird target 33m teams,Silver
Antwerp,1920,Archery,Archery,"MABELLON, Artur",Men,moving bird target 33m teams,Silver
Antwerp,1920,Archery,Archery,"QUENTIN, Léonce Gaston",Men,moving bird target 33m teams,Silver
Antwerp,1920,Archery,Archery,"RICHEZ, Eugène",Men,moving bird target 33m teams,Silver
Antwerp,1920,Archery,Archery,"ALLAERT, Alphonse",Men,moving bird target 50m teams,Gold
Antwerp,1920,Archery,Archery,"DE KNIBBER, Edmond",Men,moving bird target 50m teams,Gold
Antwerp,1920,Archery,Archery,"DE MAYER, Jérome",Men,moving bird target 50m teams,Gold
Antwerp,1920,Archery,Archery,"DELCON, Louis",Men,moving bird target 50m teams,Gold
Antwerp,1920,Archery,Archery,"FIERENS, Louis",Men,moving bird target 50m teams,Gold
Antwerp,1920,Archery,Archery,"VAN BEECK, Louis",Men,moving bird target 50m teams,Gold
Antwerp,1920,Archery,Archery,"VAN INNIS, Hubert",Men,moving bird target 50m teams,Gold
Antwerp,1920,Archery,Archery,"VAN THIELT, Pierre",Men,moving bird target 50m teams,Gold
Antwerp,1920,Archery,Archery,"BRULE, Julien Louis",Men,moving bird target 50m teams,Silver
Antwerp,1920,Archery,Archery,"EPIN, Léon",Men,moving bird target 50m teams,Silver
Antwerp,1920,Archery,Archery,"FAUVEL, Pascal",Men,moving bird target 50m teams,Silver
Antwerp,1920,Archery,Archery,"GRISOT, EugÃ¨ne G.",Men,moving bird target 50m teams,Silver
Antwerp,1920,Archery,Archery,"LEROY, Paul",Men,moving bird target 50m teams,Silver
Antwerp,1920,Archery,Archery,"MABELLON, Artur",Men,moving bird target 50m teams,Silver
Antwerp,1920,Archery,Archery,"QUENTIN, Léonce Gaston",Men,moving bird target 50m teams,Silver
Antwerp,1920,Archery,Archery,"RICHEZ, Eugène",Men,moving bird target 50m teams,Silver
Antwerp,1920,Archery,Archery,"VAN INNIS, Hubert",Men,"moving bird target, 28m",Gold
Antwerp,1920,Archery,Archery,"QUENTIN, Léonce Gaston",Men,"moving bird target, 28m",Silver
Antwerp,1920,Archery,Archery,"VAN INNIS, Hubert",Men,"moving bird target, 33m",Gold
Antwerp,1920,Archery,Archery,"BRULE, Julien Louis",Men,"moving bird target, 33m",Silver
Antwerp,1920,Archery,Archery,"BRULE, Julien Louis",Men,"moving bird target, 50m",Gold
Antwerp,1920,Archery,Archery,"VAN INNIS, Hubert",Men,"moving bird target, 50m",Silver
Antwerp,1920,Athletics,Athletics,"WILSON, James",Men,10000m,Bronze
Antwerp,1920,Athletics,Athletics,"NURMI, Paavo",Men,10000m,Gold
Antwerp,1920,Athletics,Athletics,"GUILLEMOT, Joseph",Men,10000m,Silver
Antwerp,1920,Athletics,Athletics,"GUNN, Charles",Men,10000m walk,Bronze
Antwerp,1920,Athletics,Athletics,"FRIGERIO, Ugo",Men,10000m walk,Gold
Antwerp,1920,Athletics,Athletics,"PEARMAN, Joseph",Men,10000m walk,Silver
Antwerp,1920,Athletics,Athletics,"EDWARD, Harry",Men,100m,Bronze
Antwerp,1920,Athletics,Athletics,"PADDOCK, Charles",Men,100m,Gold
Antwerp,1920,Athletics,Athletics,"KIRKSEY, Morris",Men,100m,Silver
Antwerp,1920,Athletics,Athletics,"MURRAY, Frederick",Men,110m hurdles,Bronze
Antwerp,1920,Athletics,Athletics,"THOMSON, Earl",Men,110m hurdles,Gold
Antwerp,1920,Athletics,Athletics,"BARRON, Harold",Men,110m hurdles,Silver
Antwerp,1920,Athletics,Athletics,"SHIELDS, Marion Lawrence",Men,1500m,Bronze
Antwerp,1920,Athletics,Athletics,"HILL, Albert",Men,1500m,Gold
Antwerp,1920,Athletics,Athletics,"NOEL-BAKER, Philipp John",Men,1500m,Silver
Antwerp,1920,Athletics,Athletics,"EDWARD, Harry",Men,200m,Bronze
Antwerp,1920,Athletics,Athletics,"WOODRING, Allen",Men,200m,Gold
Antwerp,1920,Athletics,Athletics,"PADDOCK, Charles",Men,200m,Silver
Antwerp,1920,Athletics,Athletics,"AMBROSINI, Ernesto",Men,3000m steeplechase,Bronze
Antwerp,1920,Athletics,Athletics,"HODGE, Percy",Men,3000m steeplechase,Gold
Antwerp,1920,Athletics,Athletics,"FLYNN, Patrick",Men,3000m steeplechase,Silver
Antwerp,1920,Athletics,Athletics,"BACKMAN, Erik",Men,3000m team,Bronze
Antwerp,1920,Athletics,Athletics,"LUNDGREN, Sven",Men,3000m team,Bronze
Antwerp,1920,Athletics,Athletics,"WIDE, Edvin",Men,3000m team,Bronze
Antwerp,1920,Athletics,Athletics,"BROWN, Horace Hallock",Men,3000m team,Gold
Antwerp,1920,Athletics,Athletics,"DRESSER, Ivan",Men,3000m team,Gold
Antwerp,1920,Athletics,Athletics,"SCHARDT, Arlie Alfred",Men,3000m team,Gold
Antwerp,1920,Athletics,Athletics,"BLEWITT, Charles Edward",Men,3000m team,Silver
Antwerp,1920,Athletics,Athletics,"HILL, Albert",Men,3000m team,Silver
Antwerp,1920,Athletics,Athletics,"SEAGROVE, William Raymond",Men,3000m team,Silver
Antwerp,1920,Athletics,Athletics,"REMER, Richard Frederick",Men,3000m walk,Bronze
Antwerp,1920,Athletics,Athletics,"FRIGERIO, Ugo",Men,3000m walk,Gold
Antwerp,1920,Athletics,Athletics,"PARKER, George",Men,3000m walk,Silver
Antwerp,1920,Athletics,Athletics,"ENGDAHL, Nils",Men,400m,Bronze
Antwerp,1920,Athletics,Athletics,"RUDD, Bevil Gordon D'Urban",Men,400m,Gold
Antwerp,1920,Athletics,Athletics,"BUTLER, Guy Montagu",Men,400m,Silver
Antwerp,1920,Athletics,Athletics,"DESCH, August George",Men,400m hurdles,Bronze
Antwerp,1920,Athletics,Athletics,"LOOMIS, Frank",Men,400m hurdles,Gold
Antwerp,1920,Athletics,Athletics,"NORTON, John Kelley",Men,400m hurdles,Silver
Antwerp,1920,Athletics,Athletics,"HOLMSTRÖM, Agne",Men,4x100m relay,Bronze
Antwerp,1920,Athletics,Athletics,"MALM, Sven",Men,4x100m relay,Bronze
Antwerp,1920,Athletics,Athletics,"PETERSSON, R. William E.",Men,4x100m relay,Bronze
Antwerp,1920,Athletics,Athletics,"SANDSTRÖM, Nils",Men,4x100m relay,Bronze
Antwerp,1920,Athletics,Athletics,"KIRKSEY, Morris",Men,4x100m relay,Gold
Antwerp,1920,Athletics,Athletics,"MURCHISON, Loren",Men,4x100m relay,Gold
Antwerp,1920,Athletics,Athletics,"PADDOCK, Charles",Men,4x100m relay,Gold
Antwerp,1920,Athletics,Athletics,"SCHOLZ, Jackson",Men,4x100m relay,Gold
Antwerp,1920,Athletics,Athletics,"ALI KAHN, Emile",Men,4x100m relay,Silver
Antwerp,1920,Athletics,Athletics,"LORAIN, René",Men,4x100m relay,Silver
Antwerp,1920,Athletics,Athletics,"MOURLON, René",Men,4x100m relay,Silver
Antwerp,1920,Athletics,Athletics,"TIRARD, René",Men,4x100m relay,Silver
Antwerp,1920,Athletics,Athletics,"ANDRE, Georges",Men,4x400m relay,Bronze
Antwerp,1920,Athletics,Athletics,"DELVART, Maurice",Men,4x400m relay,Bronze
Antwerp,1920,Athletics,Athletics,"DEVAUX, Jean André",Men,4x400m relay,Bronze
Antwerp,1920,Athletics,Athletics,"FERY, Gaston",Men,4x400m relay,Bronze
Antwerp,1920,Athletics,Athletics,"AINSWORTH-DAVIS, John Creyghton",Men,4x400m relay,Gold
Antwerp,1920,Athletics,Athletics,"BUTLER, Guy Montagu",Men,4x400m relay,Gold
Antwerp,1920,Athletics,Athletics,"GRIFFITHS, Cecil Richmond",Men,4x400m relay,Gold
Antwerp,1920,Athletics,Athletics,"LINDSAY, Robert Alexander",Men,4x400m relay,Gold
Antwerp,1920,Athletics,Athletics,"DAVEL, Harry",Men,4x400m relay,Silver
Antwerp,1920,Athletics,Athletics,"OLDFIELD, Clarence Winston",Men,4x400m relay,Silver
Antwerp,1920,Athletics,Athletics,"OOSTERLAAK, Jack",Men,4x400m relay,Silver
Antwerp,1920,Athletics,Athletics,"RUDD, Bevil Gordon D'Urban",Men,4x400m relay,Silver
Antwerp,1920,Athletics,Athletics,"BACKMAN, Erik",Men,5000m,Bronze
Antwerp,1920,Athletics,Athletics,"GUILLEMOT, Joseph",Men,5000m,Gold
Antwerp,1920,Athletics,Athletics,"NURMI, Paavo",Men,5000m,Silver
Antwerp,1920,Athletics,Athletics,"LIND, Carl Johan",Men,56lb weight throw (25.4kg),Bronze
Antwerp,1920,Athletics,Athletics,"MCDONALD, Patrick",Men,56lb weight throw (25.4kg),Gold
Antwerp,1920,Athletics,Athletics,"RYAN, Patrick",Men,56lb weight throw (25.4kg),Silver
Antwerp,1920,Athletics,Athletics,"RUDD, Bevil Gordon D'Urban",Men,800m,Bronze
Antwerp,1920,Athletics,Athletics,"HILL, Albert",Men,800m,Gold
Antwerp,1920,Athletics,Athletics,"EBY, Earl",Men,800m,Silver
Antwerp,1920,Athletics,Athletics,"LIIMATAINEN, Heikki",Men,cross country individual,Bronze
Antwerp,1920,Athletics,Athletics,"NURMI, Paavo",Men,cross country individual,Gold
Antwerp,1920,Athletics,Athletics,"BACKMAN, Erik",Men,cross country individual,Silver
Antwerp,1920,Athletics,Athletics,"BACKMAN, Erik",Men,cross country team,Bronze
Antwerp,1920,Athletics,Athletics,"EKMAN, Hilding",Men,cross country team,Bronze
Antwerp,1920,Athletics,Athletics,"MATTSSON, Gustaf",Men,cross country team,Bronze
Antwerp,1920,Athletics,Athletics,"KOSKENNIEMI, Frederik Teudor",Men,cross country team,Gold
Antwerp,1920,Athletics,Athletics,"LIIMATAINEN, Heikki",Men,cross country team,Gold
Antwerp,1920,Athletics,Athletics,"NURMI, Paavo",Men,cross country team,Gold
